reference_date,rate
03-04-2019,-0.066
04-04-2019,-0.063
05-04-2019,-0.063
08-04-2019,-0.063
09-04-2019,-0.064
10-04-2019,-0.064
11-04-2019,-0.063
12-04-2019,-0.062
15-04-2019,-0.061
16-04-2019,-0.065
17-04-2019,-0.065
18-04-2019,-0.069
19-04-2019,-0.072
22-04-2019,-0.076
23-04-2019,-0.077
24-04-2019,-0.075
25-04-2019,-0.075
26-04-2019,-0.073
07-05-2019,-0.07
08-05-2019,-0.061
09-05-2019,-0.048
10-05-2019,-0.033
13-05-2019,-0.028
14-05-2019,-0.023
15-05-2019,-0.025
16-05-2019,-0.066
17-05-2019,-0.068
20-05-2019,-0.068
21-05-2019,-0.065
22-05-2019,-0.058
23-05-2019,-0.049
24-05-2019,-0.042
27-05-2019,-0.041
28-05-2019,-0.042
29-05-2019,-0.044
30-05-2019,-0.051
31-05-2019,-0.059
03-06-2019,-0.06
04-06-2019,-0.057
05-06-2019,-0.054
06-06-2019,-0.053
07-06-2019,-0.053
10-06-2019,-0.056
11-06-2019,-0.057
12-06-2019,-0.058
13-06-2019,-0.057
14-06-2019,-0.061
17-06-2019,-0.067
18-06-2019,-0.068
19-06-2019,-0.069
20-06-2019,-0.068
21-06-2019,-0.067
24-06-2019,-0.066
25-06-2019,-0.066
26-06-2019,-0.068
27-06-2019,-0.07
28-06-2019,-0.076
01-07-2019,-0.071
02-07-2019,-0.071
03-07-2019,-0.071
04-07-2019,-0.072
05-07-2019,-0.074
08-07-2019,-0.075
09-07-2019,-0.076
10-07-2019,-0.077
11-07-2019,-0.076
12-07-2019,-0.076
16-07-2019,-0.072
17-07-2019,-0.066
18-07-2019,-0.065
19-07-2019,-0.064
22-07-2019,-0.063
23-07-2019,-0.065
24-07-2019,-0.067
25-07-2019,-0.071
26-07-2019,-0.073
29-07-2019,-0.072
30-07-2019,-0.071
31-07-2019,-0.071
01-08-2019,-0.07
02-08-2019,-0.063
05-08-2019,-0.05
06-08-2019,-0.031
07-08-2019,-0.032
08-08-2019,-0.033
09-08-2019,-0.029
13-08-2019,-0.025
14-08-2019,-0.019
15-08-2019,-0.02
16-08-2019,-0.057
19-08-2019,-0.061
20-08-2019,-0.059
21-08-2019,-0.058
22-08-2019,-0.058
23-08-2019,-0.052
26-08-2019,-0.047
27-08-2019,-0.041
28-08-2019,-0.043
29-08-2019,-0.05
30-08-2019,-0.061
02-09-2019,-0.063
03-09-2019,-0.067
04-09-2019,-0.067
05-09-2019,-0.067
06-09-2019,-0.064
09-09-2019,-0.067
10-09-2019,-0.061
11-09-2019,-0.055
12-09-2019,-0.043
13-09-2019,-0.042
17-09-2019,-0.065
18-09-2019,-0.065
19-09-2019,-0.065
20-09-2019,-0.057
24-09-2019,-0.059
25-09-2019,-0.058
26-09-2019,-0.055
27-09-2019,-0.046
30-09-2019,-0.064
01-10-2019,-0.048
02-10-2019,-0.036
03-10-2019,-0.019
04-10-2019,-0.011
07-10-2019,-0.012
08-10-2019,-0.012
09-10-2019,-0.012
10-10-2019,-0.011
11-10-2019,-0.01
15-10-2019,-0.009
16-10-2019,-0.051
17-10-2019,-0.045
18-10-2019,-0.031
21-10-2019,-0.019
23-10-2019,-0.014
24-10-2019,-0.013
25-10-2019,-0.014
28-10-2019,-0.016
29-10-2019,-0.021
30-10-2019,-0.024
31-10-2019,-0.03
01-11-2019,-0.024
05-11-2019,-0.027
06-11-2019,-0.031
07-11-2019,-0.038
08-11-2019,-0.05
11-11-2019,-0.065
12-11-2019,-0.07
13-11-2019,-0.072
14-11-2019,-0.074
15-11-2019,-0.063
18-11-2019,-0.058
19-11-2019,-0.054
20-11-2019,-0.047
21-11-2019,-0.039
22-11-2019,-0.03
25-11-2019,-0.027
26-11-2019,-0.018
27-11-2019,-0.023
28-11-2019,-0.024
29-11-2019,-0.034
02-12-2019,-0.031
03-12-2019,-0.028
04-12-2019,-0.025
05-12-2019,-0.017
06-12-2019,-0.009
09-12-2019,-0.008
10-12-2019,-0.008
11-12-2019,-0.008
12-12-2019,-0.009
13-12-2019,-0.008
16-12-2019,-0.053
17-12-2019,-0.057
18-12-2019,-0.06
19-12-2019,-0.061
20-12-2019,-0.061
23-12-2019,-0.059
24-12-2019,-0.058
